2384;"Fictional character Remus Lupin was an animagus. - ""False""? ""True""?";False;for-kids
2385;"How many episodes of the animated series Blackstar ran on American television? - ""16""? ""13""? ""20""? ""10""?";13;for-kids
2386;"Does animated character Jimmy Neutron have a  brother? - ""Yes""? ""No""?";Yes;for-kids
2387;"The Tellmarines, featured in the novel Prince Caspian, are descendants of pirates that entered the land of Tellmar through a cave on an island. - ""True""? ""False""?";True;for-kids
2388;"What is the 150th to last word in Harry Potter and the Deathly Hallows? - ""Ginny""? ""Both""? ""Harry""? ""Said""?";Both;for-kids
2389;"Which of the following is Annes surname in the book Anne of Green Gables? - ""Pye""? ""Blythe""? ""Shirley""? ""Cuthbert""?";Shirley;for-kids
2390;"If you add 3 to 5, what would be the result? - ""6""? ""8""? ""5""? ""7""?";8;for-kids
2391;"The action in the movie The Lion, the Witch and the Wardrobe begins in 1940 during a German bombing raid of London. - ""False""? ""True""?";True;for-kids
2392;"What is the name of Zoeys high school on Zoey 101? - ""ACP""? ""PAC""? ""PCA""? ""CAP""?";PCA;for-kids
2393;"Fictional character Rita Skeeter wrote a book titled Albus Dumbledore, His Life and Lies. - ""True""? ""False""?";False;for-kids
2394;"The show Dora the Explorer features a little girl who goes on all sorts of adventures with her friend, Tico the Dog. - ""True""? ""False""?";False;for-kids
2395;"Speaking of the famous fairy tale, that girl with the long hair was named which of these plants? - ""Rampion""? ""Turnip""? ""Lettuce""? ""Safflower""?";Rampion;for-kids
2396;"In the Harry Potter books, Professor Binns is a ghost that teaches History of Magic. - ""True""? ""False""?";True;for-kids
2397;"The reciprocal of 3/4 is 1 1/3. - ""False""? ""True""?";True;for-kids
2398;"Does Harry Potter have a tattoo on his chest? - ""Yes""? ""No""?";No;for-kids
2399;"What is the language of snakes, spoken by some of the characters in the Harry Potter books? - ""parseltongue""? ""none of these""? ""parsellanguage""? ""parselspeak""?";parseltongue;for-kids
2400;"In the Dueling Club, a chapter in Harry Potter and the Chamber of Secrets, what is the 251st to last word? - ""Wand""? ""Malfoy""? ""Ron""? ""Tongue""?";Tongue;for-kids
2401;"In what Canadian province do Marilla and Matthew Cuthbert live in the book Anne of Green Gables? - ""None of these""? ""Prince Edward Island""? ""New Brunswick""? ""Nova Scotia""?";Prince Edward Island;for-kids
2402;"She is Tom Riddles mother. - ""Lily""? ""Mekare""? ""Jane""? ""Merope""?";Merope;for-kids
2403;"Who gave the Marauders Map to Harry in Harry Potter and the Prisoner of Azkaban? - ""Fred and George""? ""Remus Lupin""? ""Argus Filch""? ""Rubeus Hagrid""?";Fred and George;for-kids
2404;"In the sixth book of the Harry Potter series, which of the following characters eventually formed a couple? - ""Harry - Ginny""? ""Harry - Hermione""? ""Harry - Cho""? ""None of these""?";Harry - Ginny;for-kids
2405;"The fictional Hogwarts School of Witchcraft and Wizardry is geographically located in which part of the United Kingdom? - ""Wales""? ""Scotland""? ""England""? ""Northern Ireland""?";Scotland;for-kids
2406;"Who does Hermione Granger fly with when leaving Privet Drive? - ""Fred Weasley""? ""Arthur Weasley""? ""Kingsley Shacklebolt""? ""Bill Weasley""?";Kingsley Shacklebolt;for-kids
2407;"Which of these is NOT part of the full name of the fictional character Albus Dumbledore? - ""Brian""? ""Percival""? ""Roderick""? ""Wulfric""?";Roderick;for-kids
2408;"What is Albus Dumbledores favorite flavor of jam as revealed in Harry Potter and the Half-Blood Prince? - ""Raspberry""? ""Blueberry""? ""Blackberry""? ""Strawberry""?";Raspberry;for-kids
2409;"In the book Harry Potter and the Chamber of Secrets, Tom Riddles diary falls into whose hands? - ""Rons""? ""Hermiones""? ""Ginnys""? ""Harrys""?";Ginnys;for-kids
2410;"This ocean is bordered by North and South America on the west and Europe and Africa on the east. - ""Indian""? ""Atlantic""? ""Arctic""? ""Pacific""?";Atlantic;for-kids
2411;"Harry Potter wins 10,000 galleons for winning the Triwizard Tournament. - ""False""? ""True""?";False;for-kids
2412;"Which of the following Harry Potter characters is not a prefect? - ""Tom Riddle""? ""Harry Potter""? ""Pansy Parkinson""? ""Ron Weasley""?";Harry Potter;for-kids
2413;"In the Harry Potter series, Rons uncle Billius saw a grim and died 25 hours later. - ""False""? ""True""?";False;for-kids
2414;"The Wind in the Willows was published in 1908 without much notice. What famous author and playwright, best known for Winnie the Pooh, adapted part of the book for the stage in 1929, thus making the book famous? - ""William Horwood""? ""E. H. Shepard""? ""Kenneth Grahame""? ""A. A. Milne""?";A. A. Milne;for-kids
2415;"This is a fluffy dog. It has a black-black or purple tongue. - ""Chow Chow""? ""Pitbull""? ""Hound""? ""Setter""?";Chow Chow;for-kids
2416;"What did Mr. Crouch from the Ministry of Magic call Percy in book 4 of the Harry Potter series? - ""Rainlet""? ""Cloudy boy""? ""Weatherboy""? ""Weatherby""?";Weatherby;for-kids
2417;"On what day did Harry Potter discover the Mirror of Erised? - ""December 25th""? ""November 25th""? ""October 25th""? ""January 25th""?";December 25th;for-kids
2418;"In the Nancy Drew conputer games, Nancy Drews trusty sidekicks are cousins George Fayne and this slightly plump blonde. - ""Jenny""? ""Beth""? ""Bess""? ""Tess""?";Bess;video-games
2419;"In the game RuneScape, wearing Zamorack armour requires this level. - ""50""? ""40""? ""35""? ""99""?";40;video-games
2420;"My rogue in the game Dungeons and Dragons wants to use a wand of Greater Invisibility. In order to do this he must make a Use Magic Device check at what Difficulty Class? - ""25""? ""30""? ""20""? ""15""?";20;video-games
2421;"On the Nintendo 64 version of Mario Kart, Wario replaced which of the following playable characters from the Super NES version? - ""Princess Peach""? ""Koopa Troopa""? ""Donkey Kong""? ""Yoshi""?";Koopa Troopa;video-games
2422;"The Berserker Lord is fought twice in the Metorid series. - ""True""? ""False""?";True;video-games
2423;"In the Crysis games, Pingers do not fire at Alcatraz when he is cloaked. - ""True""? ""False""?";False;video-games
2424;"Is is true that in RuneScape, the Corporeal Beast is level 311, the highest level? - ""Yes""? ""No""?";No;video-games
2425;"Which of these is not a feat? - ""Quick Draw""? ""Knowledge Arcana""? ""Forge Ring""? ""Toughness""?";Knowledge Arcana;video-games
2426;"What creature passes on the X Parasite to Samus in the Metroid series? - ""Metroid""? ""Space Pirate""? ""Kihunter""? ""Hornoad""?";Hornoad;video-games
2427;"Which of the following characters can bounce off walls in the game Super Smash Brothers Melee? - ""Luigi""? ""Ness""? ""Yoshi""? ""Young Link""?";Young Link;video-games
2428;"Who created the theme song of the Super Mario Brothers game? - ""Nobuo Uematsu""? ""Koji Kondo""? ""Yasunori Mitsuda""? ""Shigeru Miyamoto""?";Koji Kondo;video-games
2429;"This class must choose 2 weapon fighting or archery as their weapon style at 2nd level. - ""Bard""? ""Cleric""? ""Ranger""? ""Fighter""?";Ranger;video-games
2430;"What city does Halo 3 ODST take place in? - ""Voi""? ""New Mombasa""? ""Toronto""? ""New York""?";New Mombasa;video-games
2431;"Which of these is not a playable character in the video game Mario Party 4? - ""Peach""? ""Donkey Kong""? ""Mario""? ""Toad""?";Toad;video-games
2432;"What is the name of the dog the main character is trying to save in the Dogs Life video game? - ""Butter""? ""Jesse""? ""Daisy""? ""Katie""?";Daisy;video-games
2433;"Which Age of Empires game expansion pack allows you to play as Native Americans? - ""The War Chiefs""? ""The Tribal Warriors""? ""The Lakota Warriors""? ""Asian Dynasty""?";The War Chiefs;video-games
2434;"What is the name of Donkey Kongs tiny sidekick? - ""Tiny Kong""? ""Donkey Kong Jr.""? ""Diddy Kong""? ""Mini Donkey Kong""?";Diddy Kong;video-games
2435;"What must be retrieved in the fifth quest of the first act of the computer game Diablo II? - ""Horadric Headpiece""? ""Horadric Staff""? ""Horadric Cube""? ""Horadric Malus""?";Horadric Malus;video-games
2436;"What was the name of the summoned creatures that aided the characters in the Final Fantasy 8 game? - ""Materia""? ""Summonings""? ""Espers""? ""Guardian Forces""?";Guardian Forces;video-games
2437;"Final Fantasy X featured which mini-game? - ""Snowboarding""? ""Blitzball""? ""Triple Triad""? ""Tetra Master""?";Blitzball;video-games
2438;"This sound clip is from what NES game featuring a creature that could eat anything? - ""Metroid""? ""Legend of Zelda""? ""Super Mario Bros.""? ""Kirbys Adventure""?";Kirbys Adventure;video-games
2439;"Where is the first warp whistle located in the game Super Mario 3? - ""world 1-3""? ""world 1 fortress""? ""world 2-5""? ""world 1-4""?";world 1-3;video-games
2440;"The AC-140 gunship has 3 different weapons and uses thermal vision in Call of Duty 4. - ""False""? ""True""?";False;video-games
2441;"Which character in Super Smash Bros. Melee is the final boss of the normal game (Classic Mode)? - ""Poorly Coordinated Hand""? ""Crazy Hand""? ""Master Hand""? ""Power Hand""?";Master Hand;video-games
2442;"On a non-member world in RuneScape, how many places can you travel to on the ship in Port Sarim? - ""3""? ""6""? ""1""? ""4""?";1;video-games
2443;"What improves your speed, stamina, and health in the game Dogs Life? - ""bones""? ""washing""? ""people""? ""collars""?";bones;video-games
2444;"In Wonderland Online it is possible to have a dinosaur as a pet. - ""False""? ""True""?";True;video-games
2445;"What is the highest weapon type available to nonmembers in the online role-playing game RuneScape? - ""Dragon""? ""Granite""? ""Rune""? ""Adamantite""?";Rune;video-games
2446;"Complete the title of the 2nd quest in Act III of the computer game Diablo II:  Blade of the _____ Religion. - ""New""? ""Lost""? ""Old""? ""Found""?";Old;video-games
2447;"Which city is not a Ceph point of interest in the Crysis game series? - ""London""? ""Paris""? ""Cairo""? ""Hawaii""?";Paris;video-games
2448;"In video game Gears of War, these creatures let loose loud piercing shrieks when they attack but are generally easy to kill. - ""Wretches""? ""Drones""? ""Corpsers""? ""Theron Guards""?";Wretches;video-games
2449;"In The Legend of Zelda: Majoras Mask, how many days do you have until the moon crashes down on Temina? - ""one""? ""nine""? ""three""? ""six""?";three;video-games
2450;"Does Nintendos mascot Mario wear a red and black hat? - ""No""? ""Yes""?";No;video-games
2451;"What type of Pokemon is Tyranitar? - ""Rock dark""? ""Ground dark""? ""Ground""? ""Ground rock""?";Rock dark;video-games
2452;"Is it true that in the whole Legend of Zelda series, the currency is rupees? - ""Yes""? ""No""?";Yes;video-games
2453;"Which of these is the best type of RuneScape weapon for non members? - ""Rune""? ""Granite""? ""Barrow""? ""Dragon""?";Dragon;video-games
2454;"In World of Warcraft, it is possible to fly from Theramore to Stormwind. - ""True""? ""False""?";False;video-games
2455;"What is the name of the main character in the 2006 third-person shooter Gears of War? - ""Marcus Fenix""? ""Lt. Kim""? ""Dominic Santiago""? ""Baird""?";Marcus Fenix;video-games
2456;"In Runescape, you must have level 40 defence to wear adamant armor. - ""True""? ""False""?";False;video-games
2457;"In the Last Half of Darkness series, there is a Last Half of Darkness III VGA. - ""False""? ""True""?";False;video-games
2458;"In what Pokemon version can Palkia be obtained? - ""Pearl""? ""Blue""? ""Diamond""? ""Red""?";Pearl;video-games
2459;"What year was Crysis character Jacob Hargreave born? - ""1967""? ""1896""? ""2001""? ""1919""?";1896;video-games
2460;"Which one of these Final Fantasy characters didnt own an airship? - ""Setzer Gabbiani""? ""Daryl""? ""Rinoa Heartilly""? ""Cid Highwind""?";Rinoa Heartilly;video-games
2461;"In the survival video game Resident Evil 4, the handcannon with its exclusive upgrade does 99.9 damage and has infinite ammo. - ""False""? ""True""?";True;video-games
2462;"Which class in Dungeons and Dragons does not get evasion? - ""Monk""? ""Rogue""? ""Ranger""? ""Barbarian""?";Barbarian;video-games
2463;"This is the overworld theme to this NES game that introduced the save function because the game took so long to complete. - ""Metroid""? ""Donkey Kong""? ""Legend of Zelda""? ""Super Mario Bros.""?";Legend of Zelda;video-games
2464;"How many maximum infractions can you get in a single pursuit in the game Need for Speed: Most Wanted? - ""10""? ""9""? ""8""? ""7""?";8;video-games
2465;"What is the name of the land where most of the Legend of Zelda games take place? - ""Hylia""? ""Hyrule""? ""Sacred Realm""? ""Termania""?";Hyrule;video-games
2466;"In the action/adventure Killer7, who is the only informant able to contact the Killer7 team? - ""Kun Lan""? ""Christopher Mills""? ""Heaven Smile""? ""Travis""?";Christopher Mills;video-games
2467;"These aliens are the protectors of halo in the video game Halo 1. - ""Jackals""? ""Hunters""? ""Elites""? ""Grunts""?";Elites;video-games
2468;"Is it true that in the RuneScape game, goblins can be found only in Goblin Village and Goblin Cave? - ""No""? ""Yes""?";No;video-games
2469;"What are the smallest aliens you face in the video game Halo 1? - ""Jackals""? ""Hunters""? ""Elites""? ""Grunts""?";Grunts;video-games
2470;"In LFD2 the Parish campaign takes place in this city. - ""Savannah""? ""Miami""? ""Atlanta""? ""New Orleans""?";New Orleans;video-games
2471;"Masatoshi Kazikuga is the author of two novelizations of Naruto, published in Japan and America. - ""False""? ""True""?";False;video-games
2472;"In The Legend of Zelda series of video games Zelda possesses which piece of the Triforce? - ""Power""? ""Wisdom""? ""All of them""? ""Courage""?";Wisdom;video-games
2473;"Tom Morello is a member of the band Sonic Youth. - ""True""? ""False""?";False;video-games
2474;"The creator of RuneScape was helped by his cousin in developing the game. - ""False""? ""True""?";True;video-games
2475;"Naruto was first published in 1999, in this magazine. - ""Weekly Shonen Run""? ""Weekly Shonen Jump""? ""Monthly Shonen Jump""? ""None of these""?";Weekly Shonen Jump;video-games
